Var6,Var7,Var13,Var21,Var22,Var24,Var25,Var28,Var35,Var38,Var44,Var51,Var57,Var65,Var72,Var73,Var74,Var76,Var78,Var81,Var83,Var85,Var94,Var109,Var112,Var113,Var119,Var123,Var125,Var126,Var132,Var133,Var134,Var140,Var143,Var144,Var149,Var153,Var160,Var163,Var173,Var181,Var189,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var210,Var211,Var212,Var214,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var225,Var226,Var227,Var228,Var229,churn
1281.0,0.0,0.0,232.0,290.0,2.0,120.0,166.56,0.0,947424.0,0.0,43963.10076254189,1.538987,9.0,3.0,28,0.0,408328.0,0.0,37998.6,10.0,6.0,7170.0,40.0,32.0,-362794.0,995.0,30.0,0.0,-30.0,0.0,1305195.0,377374.0,0.0,0.0,0.0,196385.0,3294824.0,58.0,351738.0,0.0,0.0,270.5855227882038,MlYvyx875g,RO12,no_value,taul,1K8T,JLbT,rs9DzCB,Oe4E7cR6Kt,no_value,no_value,bSUY,9_Y1,MBhA,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,uZL60aU,PAfL,cJvF,FzaX,Y2CVuBv,oslk,UdQqPCU,LM8l689qOp,no_value,WqMG,RAYp,F2FyR07IdsN7I,no_value,-1
1491.0,7.0,104.0,132.0,165.0,0.0,16.0,0.0,5.0,1099824.0,0.0,43963.10076254189,1.939116,9.0,4.182840048950732,52,21.0,4147200.0,0.0,14849.73,0.0,0.0,98067.04908670625,24.0,48.0,-52079.6,765.0,18.0,7020.0,4.0,8.0,7872950.0,33078.0,1550.0,0.0,18.0,0.0,9171320.0,44.0,0.0,0.0,0.0,354.0,HrWrjIXt5a,RO12,SEuy,taul,1K8T,dTod,0v27GMk,COeL3MnlV_,xLZdWda,smXZ,y7hE,9_Y1,EKFb,09_Q,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,n63Vpsn,TDcECyH,_jgc,cJvF,FzaX,YBh0nTz,oslk,J_tzF_Q,LM8l689qOp,kG3k,5Acm,RAYp,F2FyR07IdsN7I,am7c,-1
784.0,14.0,76.0,128.0,160.0,0.0,8.0,253.52,0.0,0.0,0.0,43963.10076254189,0.4614398,18.0,6.0,42,0.0,5529600.0,0.0,215878.2,0.0,0.0,29370.0,32.0,64.0,124585.2,500.0,0.0,43425.0,18.0,0.0,9710650.0,25104.0,260.0,0.0,9.0,0.0,10583520.0,46.0,0.0,0.0,0.0,270.5855227882038,64ngUH7IEC,RO12,no_value,taul,1K8T,487l,KDB0hSn,yLQX8HOoy1,no_value,no_value,AtGg,9_Y1,7WNq,09_Q,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,mAjbk_S,rAGo,cJvF,FzaX,oPZNgdR,oslk,ct0Qb98,jySVZNlOJy,no_value,WqMG,RAYp,F2FyR07IdsN7I,no_value,-1
1967.0,7.0,516.0,272.0,340.0,6.0,56.0,220.08,5.0,5844006.0,0.0,43963.10076254189,5.195898000000001,18.0,3.0,56,917.0,1482672.0,0.0,70604.41,25.0,4.0,846.0,64.0,184.0,881016.0,2270.0,78.0,3771.0,-0.569915547556417,8.0,1079935.0,481946.0,425.0,0.0,9.0,375753.0,8321040.0,36.0,191796.0,0.0,0.0,270.0,dRaq9ayE15,RO12,no_value,taul,1K8T,z32l,6CXYbuk,r83_sZi,NDklGw1,no_value,W5oK,9_Y1,kJJ7,VpdQ,IYzP,Kxdu,kIsH,uKAI,L84s,9pUnzWLbztKTo,f61DWP3,TDc92TK,e3mb,cJvF,FzaX,ROeipLp,zCkv,K2SqEo9,LM8l689qOp,ELof,7P5s,6fzt,am14IcfM7tWLrUmRT52KtA,mj86,-1
917.0,0.0,0.0,392.0,490.0,4.0,72.0,256.56,0.0,6074340.0,0.0,178807.2,2.005768,27.0,6.0,26,0.0,891920.0,0.0,140538.3,90.0,10.0,11268.0,104.0,144.0,228138.0,945.0,138.0,0.0,-18.0,8.0,2981010.0,250752.0,0.0,0.0,9.0,54474.0,9610800.0,50.0,974376.0,0.0,7.0,270.5855227882038,Yddq9ayE15,RO12,no_value,taul,1K8T,hAOr,LjLo0Nn,V6XUlxabJ4VaD,no_value,no_value,Abdu,9_Y1,NFMt,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,no_value,mAjbk_S,hB1t,cJvF,FzaX,_lwCqnG,oslk,n7PqbV5,LM8l689qOp,no_value,TNEC,RAYp,F2FyR07IdsN7I,no_value,-1
735.0,14.0,10640.0,132.0,165.0,0.0,0.0,183.12,0.0,60126.0,0.0,43963.10076254189,5.634907,45.0,3.0,218,217.0,6220800.0,0.0,217606.8,0.0,0.0,48.0,32.0,72.0,63046.4,615.0,18.0,53118.0,-0.569915547556417,0.0,9072000.0,0.0,305.0,0.0,45.0,0.0,10408080.0,42.0,0.0,0.0,0.0,270.5855227882038,a4vrEy7Rm6,TW8dXluYzKpktZjuY8kSPBaZa,SEuy,CiJDdr4TQ0rGERIS,1K8T,JLbT,fhk21Ss,etM739XNbCmUu,DiiAZ5X,smXZ,hMby,9_Y1,H9GL,VpdQ,y6dw,7M47J5GA0pTYIFxg5uy,kIsH,uKAI,L84s,_5OXC8MSLt,sKlfB_k,kZJMFCG,dIH6,cJvF,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,xG3x,Aoh3,ZI9m,NoEd,am7c,-1
0.0,0.0,0.0,0.0,0.0,4.5086005148607535,0.0,99.68,0.0,0.0,0.0,0.0,2.641743,9.0,4.182840048950732,138,0.0,0.0,0.0,9332.46,0.0,0.0,98067.04908670625,60.84600982915984,0.0,0.0,0.0,0.0,8586.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,298170.16010414227,0.0,0.0,0.0,0.0,0.0,36.0,HrWrjIXt5a,RO12,no_value,taul,1K8T,vsvk,6CXYbuk,NW71gM15FR,8VGZ5rE,no_value,_ZeK,9_Y1,EKFb,VpdQ,wMei,Kxdu,kIsH,uKAI,L84s,FMSzZ91zL2,R8gQfRF,11pMkO_,8K8h,cJvF,FzaX,ROeipLp,zCkv,K2SqEo9,jySVZNlOJy,ELof,5Acm,6fzt,4rd_,no_value,-1
210.0,7.0,740.0,32.0,40.0,2.0,0.0,166.56,0.0,0.0,0.0,43963.10076254189,4.611194,9.0,4.182840048950732,106,0.0,10624.0,0.0,19873.59,0.0,6.0,98067.04908670625,32.0,24.0,4114.16,120.0,0.0,30348.0,24.0,0.0,17820.0,0.0,90.0,0.0,18.0,105420.0,90000.0,4.0,105648.0,0.0,0.0,270.5855227882038,uGLq9ayE15,RO12,no_value,taul,1K8T,z32l,iJzviRg,mzDZadGIEhIBI,Ztn7eNE,no_value,54uw,9_Y1,kJJ7,VpdQ,kxE9,7M47J5GA0pTYIFxg5uy,kIsH,uKAI,L84s,4kVnq_T26xq1p,iskUUCR,jawr5Br,VUvi,cJvF,FzaX,ch2oGfM,zCkv,P6pu4Vl,LM8l689qOp,ELof,7P5s,ZI9m,R4y5gQQWY8OodqDV,am7c,-1
98.0,0.0,0.0,36.0,45.0,0.0,0.0,230.56,0.0,3970230.0,0.0,43963.10076254189,4.565691,9.0,4.182840048950732,18,0.0,195728.0,0.0,273980.1,0.0,2.0,98067.04908670625,8.0,8.0,45852.4,310.0,18.0,0.0,-12.0,0.0,5664700.0,0.0,0.0,0.0,18.0,0.0,7387440.0,8.0,166446.0,0.0,0.0,270.5855227882038,jg6vyxLkBI,RO12,no_value,taul,1K8T,R4_H,UKQvcTJ,n2YfB05aPZ,no_value,no_value,nzeT,9_Y1,_r21,sJzTlal,zm5i,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,no_value,NGZxnJM,PN3n,UYBR,FzaX,75woGGc,oslk,23ZMCCr,LM8l689qOp,no_value,xb3V,RAYp,F2FyR07IdsN7I,no_value,-1
2338.0,14.0,5948.0,136.0,170.0,0.0,64.0,220.08,0.0,6578160.0,0.0,43963.10076254189,3.211493,27.0,3.0,148,462.0,0.0,0.0,33798.3,35.0,4.0,210021.0,40.0,0.0,293384.4,905.0,78.0,26640.0,-0.569915547556417,0.0,314530.0,1376032.0,545.0,0.0,36.0,0.0,10392080.0,8.0,1036800.0,0.0,0.0,312.0,cFHt0GoOh3,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,no_value,taul,1K8T,TyGl,fqeOwLG,_jTP8ioIlJ,KzO7igy,no_value,5axd,9_Y1,t_4G,VpdQ,haYg,7M47J5GA0pTYIFxg5uy,kIsH,uKAI,L84s,9fipLB8rlL,JcrIKiJ,_JdRpOD,bv0W,cJvF,FzaX,fxJmel6,zCkv,WfsWw2A,LM8l689qOp,ELof,Qu4f,ZI9m,iyHGyLCEkQ,mj86,-1
259.0,0.0,0.0,36.0,45.0,0.0,8.0,271.6,0.0,1636482.0,0.0,43963.10076254189,1.913053,9.0,4.182840048950732,22,0.0,48960.0,0.0,239926.8,5.0,0.0,98067.04908670625,16.0,16.0,220056.8,335.0,6.0,0.0,-2.0,0.0,5738600.0,721732.0,0.0,0.0,9.0,0.0,8032000.0,8.0,0.0,0.0,0.0,270.5855227882038,8I1r4RXXnK,RO12,no_value,taul,1K8T,0Xwj,OfJPyOH,ELRUn57,no_value,no_value,mdNY,HLqf,ZKJc,VpdQ,zm5i,me75fM6ugJ,sBgB,uKAI,Mtgm,NhsEn4L,no_value,uZLuNea,PGmj,UYBR,FzaX,gmDv8BP,oslk,HCTwS9i,LM8l689qOp,no_value,7FJQ,RAYp,F2FyR07IdsN7I,no_value,-1
2366.0,0.0,0.0,116.0,145.0,6.0,56.0,233.44,0.0,0.0,0.0,43963.10076254189,5.555864,9.0,3.0,30,0.0,300984.0,0.0,20257.71,0.0,6.0,94401.0,32.0,24.0,-98481.2,440.0,0.0,0.0,6.0,0.0,232445.0,25224.0,0.0,0.0,0.0,47495.0,414036.0,32.0,40710.0,0.0,0.0,186.0,V8lBcmz45j,RO12,no_value,taul,1K8T,0WHw,7OKaF5r,_jTP8ioIlJ,no_value,no_value,LvoD,9_Y1,EwzD,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,kZJtVhC,H5Fc,UYBR,FzaX,hpqfR8o,oslk,RdFAgOW,LM8l689qOp,no_value,Qcbd,RAYp,F2FyR07IdsN7I,no_value,-1
0.0,7.0,280.0,0.0,0.0,4.5086005148607535,0.0,200.0,0.0,0.0,0.0,43963.10076254189,6.635548,9.0,4.182840048950732,126,0.0,0.0,0.0,0.0,0.0,0.0,98067.04908670625,60.84600982915984,0.0,0.0,0.0,0.0,186417.0,-0.569915547556417,0.0,0.0,0.0,5.0,0.0,0.0,298170.16010414227,0.0,0.0,0.0,0.0,0.0,306.0,no_value,2Knk1KF,lvza,taul,1K8T,TyGl,GIMuMXJ,8o3WlGR,NEernlI,smXZ,C6B6,9_Y1,RVjC,09_Q,IYzP,me75fM6ugJ,kIsH,oT7d,L84s,NhsEn4L,4cmX9VG,beK4AFX,iKMv,UYBR,no_value,Z6V8Wb4,oslk,ao3PsJz,no_value,kG3k,FSa2,RAYp,55YFVY9,am7c,-1
0.0,0.0,0.0,0.0,0.0,4.5086005148607535,0.0,86.96,15.0,0.0,9.0,43963.10076254189,1.2717370000000001,9.0,4.182840048950732,18,0.0,0.0,0.0,18691.5,0.0,0.0,98067.04908670625,60.84600982915984,0.0,300989.6,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,9.0,298170.16010414227,0.0,0.0,0.0,0.0,0.0,270.5855227882038,zC_Wq6e2Rv,RO12,no_value,taul,1K8T,PGNs,XvJ7pE3,bgtihWh,no_value,no_value,dkcI,9_Y1,_xpN,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,kq0IUgY,DesP,UYBR,FzaX,FgkYlW4,oslk,iHXRkup,LM8l689qOp,no_value,FSa2,RAYp,F2FyR07IdsN7I,no_value,-1
105.0,0.0,0.0,144.0,180.0,2.0,24.0,86.96,0.0,9958920.0,0.0,43963.10076254189,1.919034,9.0,3.0,14,0.0,75456.0,0.0,202819.5,30.0,4.0,1992.0,32.0,8.0,116354.0,315.0,126.0,0.0,-10.0,0.0,537555.0,415500.0,0.0,0.0,0.0,604800.0,10702880.0,6.0,1036800.0,0.0,0.0,132.0,voArjIXt5a,RO12,no_value,taul,1K8T,TyGl,vfNb6I9,MPjnJcc,no_value,no_value,GTft,9_Y1,YBFS,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,cUQRbBF,IKIX,UYBR,FzaX,XeiOhQy,oslk,E7Y7qqc,LM8l689qOp,no_value,5Acm,RAYp,F2FyR07IdsN7I,no_value,1
210.0,0.0,0.0,0.0,0.0,4.5086005148607535,0.0,220.08,0.0,0.0,0.0,43963.10076254189,3.372356,18.0,4.182840048950732,26,0.0,0.0,0.0,182221.8,0.0,0.0,98067.04908670625,60.84600982915984,0.0,-1113796.0,40.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,9.0,298170.16010414227,0.0,0.0,0.0,0.0,0.0,270.5855227882038,FoxgUHSK8h,RO12,no_value,taul,1K8T,TyGl,NxdYjTW,BpHkmkQ,no_value,no_value,wxYz,9_Y1,mTeA,09_Q,zm5i,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,no_value,kZJtVhC,OEtA,UYBR,FzaX,cS20nTz,oslk,gsLqI2t,LM8l689qOp,no_value,FSa2,RAYp,F2FyR07IdsN7I,no_value,-1
1274.0,7.0,36.0,172.0,215.0,4.0,88.0,200.0,0.0,0.0,0.0,43963.10076254189,2.000854,9.0,4.182840048950732,52,7.0,1332088.0,0.0,24511.05,0.0,6.0,98067.04908670625,40.0,48.0,165465.2,660.0,0.0,234.0,28.0,0.0,2107395.0,439074.0,40.0,0.0,0.0,368830.0,3334200.0,46.0,156138.0,0.0,0.0,318.0,dRarjIK12c,RO12,no_value,taul,1K8T,TyGl,miuXVr0,bZtzMFSiTg,mVrd3Q7,no_value,D7SR,9_Y1,7WNq,09_Q,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,OBSTpvF,kZJtVhC,kezL,cJvF,FzaX,bYAYWu3,oslk,hT0zF_Q,LM8l689qOp,ELof,WqMG,RAYp,F2FyR07IdsN7I,no_value,-1
308.0,0.0,0.0,96.0,120.0,0.0,96.0,200.0,0.0,660.0,0.0,43963.10076254189,4.85046,18.0,6.0,26,0.0,64312.0,0.0,3069.45,0.0,0.0,98898.0,24.0,64.0,7004.28,325.0,6.0,0.0,4.0,0.0,6865.0,51316.0,0.0,0.0,0.0,0.0,140720.0,6.0,0.0,0.0,0.0,270.5855227882038,dRagUHXM47,RO12,no_value,taul,1K8T,USOt,au1K0yW,_UtlxbJ,no_value,no_value,FAsf,9_Y1,fTh6,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,mAjbQbU,MSzb,cJvF,OFWH,iEX0Q3K,oslk,LPD2Oqu,LM8l689qOp,no_value,453m,RAYp,F2FyR07IdsN7I,no_value,-1
2065.0,7.0,508.0,240.0,300.0,14.0,240.0,166.56,0.0,0.0,0.0,43963.10076254189,5.28135,9.0,3.0,56,7.0,1121096.0,0.0,26575.62,5.0,16.0,43260.0,104.0,112.0,-281476.0,1085.0,0.0,2700.0,32.0,0.0,32690.0,349718.0,85.0,0.0,0.0,649873.0,1685184.0,14.0,590424.0,0.0,0.0,234.0,zcROj17IEC,RO12,no_value,taul,1K8T,oXaB,AAScNhj,II0S8f9,G6OgBMz,no_value,ulqq,9_Y1,zfpA,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,vGsDdBb,mAjbk_S,uGWO,UYBR,FzaX,CjQAfvB,oslk,JaZwBif,LM8l689qOp,ELof,7aLG,RAYp,F2FyR07IdsN7I,am7c,-1
1183.0,7.0,1388.0,132.0,165.0,6.0,16.0,220.08,0.0,2623308.0,0.0,43963.10076254189,1.381756,9.0,3.0,146,21.0,4147200.0,0.0,105976.8,10.0,0.0,150711.0,32.0,48.0,-54026.4,565.0,36.0,12654.0,-28.0,0.0,7040250.0,214298.0,4340.0,0.0,9.0,1814400.0,10574440.0,34.0,0.0,0.0,0.0,342.0,LDPq9ayfAo,2Knk1KF,no_value,taul,1K8T,mAW3,47W4ewH,76j2P_OLn0,rM0VWK8,no_value,vNM8,9_Y1,000J,VpdQ,wMei,me75fM6ugJ,kIsH,uKAI,L84s,h0lfDKh52u4GP,dtcNU8c,IoI4mKe,azdH,cJvF,qxDb,Eu2Ow16,oslk,TRNQv5o,LM8l689qOp,ELof,7P5s,RAYp,55YFVY9,am7c,-1
1319.9153943483761,6.792125984251968,1244.979977502812,233.87622662730212,289.2202089817697,4.5086005148607535,96.22810137839039,224.30364113493928,0.7100377945753669,2574736.7712872387,0.1675744775455758,43963.10076254189,6.269601000000001,14.827474690663667,4.182840048950732,6,101.32972440944881,1488971.8359270787,0.5299855491329479,103291.11437697458,19.845347932414406,8.457647843485994,98067.04908670625,60.84600982915984,66.21898621609604,-2789868.0,909.6032616336286,59.77223210315696,28051.4174071991,-0.569915547556417,3.501111605157848,2285474.605380169,438029.79468652734,1379.299071991001,0.05835927078701645,11.710754955714888,298170.16010414227,6186848.683414851,38.756447309915515,485944.3632725656,0.0067807914628723875,0.6106325033348154,270.5855227882038,1PnOj1KVEH,AERks4l,no_value,taul,1K8T,KXDt,Z3uKaQd,ARvzJXx,no_value,no_value,9z10,9_Y1,ID5l,VpdQ,no_value,Kxdu,kIsH,uKAI,L84s,9pUnzWLbztKTo,no_value,kq0DF8a,Tkfj,cJvF,no_value,gOr5cpt,zCkv,UpJuOS_,no_value,no_value,kwS7,6fzt,F2FcTt7IdMT_v,no_value,-1
889.0,7.0,0.0,100.0,125.0,0.0,32.0,328.48,5.0,2298174.0,0.0,43963.10076254189,4.436445,9.0,3.0,40,0.0,2073600.0,0.0,147854.1,0.0,0.0,20370.0,16.0,24.0,-265284.4,515.0,30.0,198.0,-28.0,8.0,3727365.0,315158.0,85.0,0.0,9.0,0.0,6181120.0,26.0,0.0,0.0,0.0,270.5855227882038,xddq9ayfAo,RO12,no_value,taul,1K8T,PJLW,jCeGyn_,glRBFJT8NN,no_value,no_value,Dyk9,9_Y1,vm5R,VpdQ,kxE9,me75fM6ugJ,kIsH,uKAI,L84s,XfqtO3UdzaXh_,no_value,XTbPUYD,3BzR,UYBR,AU8pNoi,tCbv66D,oslk,bcU6icy,LM8l689qOp,no_value,7P5s,RAYp,F2FyR07IdsN7I,no_value,-1
686.0,21.0,1196.0,116.0,145.0,2.0,16.0,172.64,0.0,1496598.0,0.0,43963.10076254189,1.355907,36.0,9.0,154,77.0,4139928.0,0.0,234408.0,5.0,0.0,44931.0,24.0,48.0,220549.2,435.0,24.0,97083.0,56.0,0.0,6467000.0,12732.0,1890.0,0.0,18.0,604800.0,8555520.0,32.0,0.0,0.0,0.0,342.0,64nWq69R_D,2Knk1KF,no_value,taul,1K8T,lK27,r34Amkt,8nstQ62E0C,22Zuzo0,no_value,i0kZ,9_Y1,Px52,VpdQ,hAFG,me75fM6ugJ,kIsH,uKAI,L84s,XfqtO3UdzaXh_,cv_mwf0,XTbPUYD,5IAy,cJvF,FzaX,Rf8NqhB,oslk,EPqj7qz,jySVZNlOJy,ELof,PM2D,RAYp,TCU50_Yjmm6GIBZ0lL_,mj86,-1
2926.0,21.0,648.0,444.0,555.0,10.0,248.0,265.84,0.0,2256.0,0.0,43963.10076254189,5.836787,27.0,9.0,124,91.0,474264.0,0.0,6682.771,0.0,12.0,34236.0,96.0,208.0,-1769700.0,1960.0,6.0,3375.0,-20.0,0.0,614855.0,156662.0,2165.0,0.0,9.0,45696.0,1062632.0,94.0,28182.0,0.0,0.0,270.5855227882038,FAJWq69cTy,g62hiBSaKg,no_value,taul,1K8T,ssAy,fhk21Ss,Pkku4gO,feRjeEm,no_value,i0kZ,9_Y1,Px52,VpdQ,hAFG,7M47J5GA0pTYIFxg5uy,kIsH,uKAI,Mtgm,UbxQ8lZ,Qrf6_kU,beKAhVm,qXyp,cJvF,FzaX,4UxGlow,Al6ZaUT,catzS2D,LM8l689qOp,ELof,PM2D,ZI9m,ib5G6X1eUxUn6,mj86,-1
1281.0,7.0,20.0,140.0,175.0,4.0,96.0,133.12,0.0,0.0,0.0,43963.10076254189,2.8491779999999998,18.0,6.0,56,28.0,381032.0,0.0,46064.1,5.0,16.0,14787.0,64.0,48.0,248335.2,460.0,0.0,32112.0,32.0,0.0,208840.0,436754.0,925.0,0.0,0.0,160846.0,2055648.0,16.0,1178952.0,0.0,0.0,288.0,wRXmfo875g,RO12,SEuy,taul,1K8T,lK27,Kn7uqyB,V_KR_LD,5Ra8d_8,smXZ,JdsB,9_Y1,gnEy,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,87yNBv8,TDceha3,wBDT,UYBR,FzaX,OYHOVQC,oslk,RlTRt72,LM8l689qOp,kG3k,3Cy4,RAYp,F2FyR07IdsN7I,mj86,-1
476.0,7.0,24.0,160.0,200.0,2.0,32.0,286.96,0.0,2888232.0,0.0,43963.10076254189,4.486434,9.0,3.0,132,0.0,0.0,0.0,137009.4,40.0,6.0,17655.0,40.0,0.0,73862.0,535.0,48.0,19845.0,4.0,0.0,5394600.0,474830.0,5.0,0.0,18.0,554428.0,10204360.0,34.0,1149492.0,0.0,0.0,270.5855227882038,hSovyx7IEC,2Knk1KF,no_value,taul,1K8T,SzjZ,PHNvXy8,UFIdC8I,no_value,no_value,tyQn,9_Y1,RcM7,VpdQ,wMei,NKv3VA1BpP,kIsH,uKAI,L84s,Ie_5MZs,no_value,XTbjhEX,ZmtI,UYBR,FzaX,UF16siJ,zCkv,APgdzOv,LM8l689qOp,no_value,szEZ,6fzt,Zy3gnGM,mj86,-1
882.0,7.0,12.0,164.0,205.0,4.0,160.0,200.0,0.0,32322.0,0.0,43963.10076254189,1.621235,9.0,4.182840048950732,90,21.0,1849944.0,0.0,43871.4,15.0,4.0,98067.04908670625,32.0,32.0,54658.0,575.0,6.0,32220.0,42.0,0.0,681395.0,731874.0,450.0,0.0,9.0,746396.0,3116288.0,22.0,191622.0,0.0,0.0,216.0,wx50AqAqGL,RO12,SEuy,taul,1K8T,PGNs,F0DwkuM,V6XUlxabJ4VaD,NTF3GOe,smXZ,nyZz,9_Y1,RVjC,VpdQ,sYC_,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,fkjFcaQ,beK4AFX,bru6,UYBR,FzaX,FmXv4zN,oslk,WJO2Oqu,LM8l689qOp,kG3k,FSa2,RAYp,F2FyR07IdsN7I,am7c,-1
1319.9153943483761,6.792125984251968,1244.979977502812,233.87622662730212,289.2202089817697,4.5086005148607535,96.22810137839039,224.30364113493928,0.7100377945753669,2574736.7712872387,0.1675744775455758,43963.10076254189,3.762657,14.827474690663667,4.182840048950732,10,101.32972440944881,1488971.8359270787,0.5299855491329479,103291.11437697458,19.845347932414406,8.457647843485994,98067.04908670625,60.84600982915984,66.21898621609604,-311048.4,909.6032616336286,59.77223210315696,28051.4174071991,4.0,3.501111605157848,2285474.605380169,438029.79468652734,1379.299071991001,0.05835927078701645,11.710754955714888,298170.16010414227,6186848.683414851,38.756447309915515,485944.3632725656,0.0067807914628723875,0.6106325033348154,270.5855227882038,hSogUHXZeb,RO12,no_value,LfvqpCtLOY,1K8T,JLbT,JVFLDAi,CdPgMY1Z52,no_value,no_value,uk3v,9_Y1,STGZ,VpdQ,no_value,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,kq0l43t,uaoc,cJvF,no_value,YTCRPlm,oslk,nXK9h3w,no_value,no_value,453m,RAYp,F2FyR07IdsN7I,no_value,-1
4578.0,7.0,200.0,696.0,870.0,24.0,392.0,253.52,0.0,8965560.0,0.0,43963.10076254189,1.491775,9.0,3.0,36,21.0,1324680.0,0.0,35255.4,45.0,14.0,20871.0,192.0,320.0,83018.4,2550.0,126.0,6957.0,-28.0,0.0,1096610.0,270698.0,65.0,0.0,9.0,188790.0,10270720.0,96.0,55080.0,0.0,0.0,270.5855227882038,v0Nt0Go8Lb,RO12,no_value,taul,1K8T,lK27,cwyCreM,bGUqwlz,no_value,no_value,wTXf,9_Y1,Z5OU,VpdQ,zm5i,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,no_value,NGZXfGp,UmjW,cJvF,FzaX,stpDZvv,oslk,1bwwFs9,LM8l689qOp,no_value,Qu4f,RAYp,F2FyR07IdsN7I,no_value,-1
1319.9153943483761,6.792125984251968,1244.979977502812,233.87622662730212,289.2202089817697,4.5086005148607535,96.22810137839039,224.30364113493928,0.7100377945753669,2574736.7712872387,0.1675744775455758,43963.10076254189,6.596025999999999,14.827474690663667,4.182840048950732,8,101.32972440944881,1488971.8359270787,0.5299855491329479,103291.11437697458,19.845347932414406,8.457647843485994,98067.04908670625,60.84600982915984,66.21898621609604,0.0,909.6032616336286,59.77223210315696,28051.4174071991,-16.0,3.501111605157848,2285474.605380169,438029.79468652734,1379.299071991001,0.05835927078701645,11.710754955714888,298170.16010414227,6186848.683414851,38.756447309915515,485944.3632725656,0.0067807914628723875,0.6106325033348154,174.0,2jirEyXktW,RO12,no_value,taul,1K8T,LLPZ,7nPy3El,vTS4L1b76Wlu6,no_value,no_value,mAEA,9_Y1,SkZj,sJzTlal,no_value,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,no_value,7WwCtIM,aINY,UYBR,no_value,3JmRJnY,oslk,EROH7Cg,no_value,no_value,Aoh3,RAYp,F2FyR07IdsN7I,no_value,-1
833.0,7.0,184.0,164.0,205.0,4.0,24.0,186.64,5.0,4024302.0,0.0,43963.10076254189,4.836146,9.0,3.0,42,7.0,3456000.0,0.0,211174.5,15.0,6.0,5934.0,48.0,40.0,73967.6,540.0,60.0,5364.0,-20.0,8.0,5208950.0,389742.0,460.0,0.0,27.0,1209600.0,10577280.0,34.0,1272942.0,0.0,0.0,270.5855227882038,NQ5vyxLkBI,RO12,no_value,taul,1K8T,R4_H,VjLkKKt,IG_G867,no_value,no_value,jQdr,9_Y1,vzJD,VpdQ,IYzP,me75fM6ugJ,kIsH,uKAI,Mtgm,NhsEn4L,no_value,mAjbk_S,C4gT,UYBR,FzaX,7CP8jNM,oslk,kPWQhib,LM8l689qOp,no_value,xb3V,RAYp,F2FyR07IdsN7I,no_value,-1
1645.0,7.0,52.0,172.0,215.0,2.0,40.0,286.96,0.0,6722160.0,0.0,43963.10076254189,6.827387,18.0,4.182840048950732,66,0.0,2364736.0,0.0,133587.9,20.0,2.0,98067.04908670625,64.0,64.0,186868.0,630.0,96.0,270.0,-30.0,0.0,2422455.0,704308.0,25.0,0.0,27.0,604800.0,10490760.0,18.0,518400.0,0.0,0.0,180.0,E3dr4RQxul,RO12,SEuy,taul,1K8T,TyGl,ZuqCdxD,oQ1739Bylo0DG,CCBmG64,smXZ,kJs5,9_Y1,z5Ry,VpdQ,sYC_,me75fM6ugJ,kIsH,uKAI,L84s,NhsEn4L,Dh4ArgI,kq0n8Bj,GTnh,UYBR,FzaX,UjG4K41,oslk,PRsuLAH,LM8l689qOp,kG3k,FSa2,RAYp,F2FyR07IdsN7I,mj86,-1
